order_id,customer_id,order_date,payment_type,order_status
ORD00583,CUST0167,2025-07-21,Credit Card,Delivered
ORD02997,CUST0595,2024-11-18,Credit Card,Processing
ORD01872,CUST0577,2024-10-16,PayPal,Delivered
ORD01745,CUST0499,2024-08-05,Bank Transfer,Shipped
ORD00513,CUST0297,2025-07-20,PayPal,Shipped
ORD02732,CUST0128,2024-08-09,Bank Transfer,Processing
ORD02603,CUST0429,2024-08-07,Credit Card,Processing
ORD02559,CUST0797,2025-02-09,Credit Card,Shipped
ORD00677,CUST0269,2025-03-12,PayPal,Cancelled
ORD02174,CUST0832,2024-12-31,Credit Card,Processing
ORD01083,CUST0296,2025-04-02,Credit Card,Delivered
ORD01696,CUST0039,2024-11-15,Credit Card,Shipped
ORD00112,CUST0928,2025-05-03,Credit Card,Shipped
ORD01481,CUST0055,2025-06-13,Bank Transfer,Shipped
ORD00038,CUST0060,2025-06-26,Credit Card,Shipped
ORD00107,CUST0119,2024-08-20,Credit Card,Delivered
ORD02064,CUST0051,2024-11-29,PayPal,Delivered
ORD00778,CUST0421,2025-05-11,Bank Transfer,Cancelled
ORD02414,CUST0522,2024-11-11,PayPal,Cancelled
ORD00900,CUST0153,2025-01-03,PayPal,Cancelled
ORD00077,CUST0272,2025-03-05,PayPal,Processing
ORD00340,CUST0393,2025-01-21,Credit Card,Delivered
ORD02865,CUST0603,2024-12-21,Credit Card,Processing
ORD00350,CUST0715,2025-05-02,Credit Card,Cancelled
ORD02591,CUST0756,2024-10-19,PayPal,Delivered
ORD01038,CUST0171,2025-03-10,Bank Transfer,Shipped
ORD01914,CUST0718,2024-10-15,PayPal,Processing
ORD01235,CUST0996,2024-09-06,Credit Card,Processing
ORD02180,CUST0534,2024-12-05,Bank Transfer,Delivered
ORD00051,CUST0603,2024-09-01,Credit Card,Shipped
ORD00813,CUST0548,2025-05-19,Bank Transfer,Shipped
ORD02635,CUST0437,2024-09-09,PayPal,Delivered
ORD02899,CUST0844,2025-02-22,PayPal,Delivered
ORD01758,CUST0138,2024-09-13,PayPal,Shipped
ORD00830,CUST0089,2025-01-17,PayPal,Shipped
ORD02472,CUST0752,2024-09-22,Bank Transfer,Delivered
ORD02808,CUST0184,2025-01-08,Credit Card,Cancelled
ORD00826,CUST0015,2024-10-28,Bank Transfer,Processing
ORD01009,CUST0258,2025-01-20,Credit Card,Cancelled
ORD02444,CUST0760,2025-05-27,Credit Card,Delivered
ORD00637,CUST0831,2024-10-18,Credit Card,Shipped
ORD01761,CUST0776,2025-06-29,Bank Transfer,Delivered
ORD00472,CUST0977,2024-11-17,Credit Card,Cancelled
ORD02555,CUST0145,2025-07-21,PayPal,Delivered
ORD02284,CUST0477,2024-12-07,Bank Transfer,Shipped
ORD02697,CUST0633,2024-09-02,Credit Card,Cancelled
ORD01677,CUST0118,2025-03-29,Bank Transfer,Processing
ORD02789,CUST0997,2024-11-28,Bank Transfer,Shipped
ORD01773,CUST0855,2025-06-02,Bank Transfer,Processing
ORD00650,CUST0709,2025-04-06,PayPal,Processing
ORD01269,CUST0382,2025-03-09,Bank Transfer,Shipped
ORD02668,CUST0672,2024-08-26,Bank Transfer,Processing
ORD00532,CUST0079,2024-10-11,Bank Transfer,Shipped
ORD01239,CUST0998,2025-01-30,Bank Transfer,Shipped
ORD00568,CUST0991,2025-07-10,Bank Transfer,Cancelled
ORD00844,CUST0157,2025-04-29,PayPal,Processing
ORD00669,CUST0620,2024-09-06,Credit Card,Cancelled
ORD01418,CUST0996,2025-05-20,Credit Card,Delivered
ORD01842,CUST0165,2024-08-30,PayPal,Shipped
ORD02391,CUST0307,2025-03-17,Bank Transfer,Processing
ORD01775,CUST0386,2025-05-09,Bank Transfer,Cancelled
ORD02187,CUST0706,2025-01-28,Bank Transfer,Delivered
ORD01005,CUST0275,2025-04-09,PayPal,Delivered
ORD01814,CUST0924,2025-04-12,Bank Transfer,Shipped
ORD01249,CUST0140,2024-11-18,Bank Transfer,Shipped
ORD00066,CUST0197,2025-07-17,Credit Card,Cancelled
ORD01036,CUST0719,2024-10-09,Bank Transfer,Shipped
ORD01928,CUST0062,2024-09-12,Credit Card,Processing
ORD02876,CUST0305,2024-11-11,Bank Transfer,Cancelled
ORD01637,CUST0536,2025-02-15,Credit Card,Shipped
ORD01917,CUST0590,2024-10-22,Bank Transfer,Delivered
ORD02647,CUST0772,2025-02-03,Bank Transfer,Delivered
ORD00419,CUST0932,2025-02-19,Bank Transfer,Processing
ORD01447,CUST0259,2025-07-01,Bank Transfer,Processing
ORD00328,CUST0209,2025-05-24,PayPal,Delivered
ORD00816,CUST0857,2025-05-22,PayPal,Cancelled
ORD01024,CUST0607,2024-09-03,Bank Transfer,Delivered
ORD00468,CUST0424,2024-12-24,PayPal,Cancelled
ORD01338,CUST0172,2025-07-16,Bank Transfer,Shipped
ORD00668,CUST0371,2024-08-03,PayPal,Shipped
ORD01749,CUST0270,2024-09-13,Bank Transfer,Shipped
ORD00713,CUST0846,2025-03-23,Credit Card,Shipped
ORD01675,CUST0224,2025-03-09,Bank Transfer,Cancelled
ORD01770,CUST0481,2025-07-13,PayPal,Shipped
ORD00131,CUST0802,2024-08-05,PayPal,Delivered
ORD01288,CUST0205,2025-02-23,Bank Transfer,Delivered
ORD01682,CUST0026,2025-06-17,Bank Transfer,Processing
ORD01522,CUST0455,2025-01-28,PayPal,Shipped
ORD02041,CUST0556,2024-10-30,Bank Transfer,Cancelled
ORD02958,CUST0162,2025-06-29,Credit Card,Delivered
ORD01514,CUST0217,2025-03-08,Bank Transfer,Shipped
ORD01972,CUST0931,2025-04-05,PayPal,Cancelled
ORD01969,CUST0606,2025-05-24,Bank Transfer,Cancelled
ORD02494,CUST0265,2024-09-21,PayPal,Delivered
ORD00313,CUST0600,2025-02-08,PayPal,Cancelled
ORD02482,CUST0974,2025-05-06,Bank Transfer,Shipped
ORD00628,CUST0651,2024-09-23,PayPal,Processing
ORD00053,CUST0235,2024-12-18,Credit Card,Shipped
ORD01940,CUST0629,2025-05-26,PayPal,Cancelled
ORD02587,CUST0607,2024-10-23,Bank Transfer,Processing
ORD02453,CUST0244,2025-07-13,Bank Transfer,Cancelled
ORD00358,CUST0103,2025-02-17,Bank Transfer,Cancelled
ORD00122,CUST0441,2024-10-17,Credit Card,Shipped
ORD01699,CUST0933,2025-04-05,PayPal,Cancelled
ORD01645,CUST0631,2024-08-23,Bank Transfer,Delivered
ORD02409,CUST0739,2024-11-29,PayPal,Cancelled
ORD02879,CUST0607,2025-01-30,PayPal,Processing
ORD00327,CUST0641,2024-10-26,PayPal,Shipped
ORD00997,CUST0363,2024-10-09,Bank Transfer,Shipped
ORD00389,CUST0243,2024-10-15,PayPal,Processing
ORD02908,CUST0809,2025-07-19,PayPal,Delivered
ORD01393,CUST0828,2024-12-06,Credit Card,Delivered
ORD01163,CUST0771,2025-02-15,Credit Card,Cancelled
ORD02807,CUST0962,2025-03-19,Bank Transfer,Processing
ORD00290,CUST0003,2024-09-08,PayPal,Cancelled
ORD02917,CUST0535,2024-10-10,Bank Transfer,Processing
ORD01948,CUST0278,2024-08-13,PayPal,Processing
ORD02973,CUST0970,2024-09-10,Bank Transfer,Shipped
ORD03000,CUST0136,2024-08-29,Credit Card,Processing
ORD02889,CUST0591,2025-01-12,PayPal,Delivered
ORD00236,CUST0013,2024-07-24,PayPal,Cancelled
ORD02938,CUST0925,2025-04-28,Bank Transfer,Shipped
ORD00462,CUST0130,2024-10-11,PayPal,Processing
ORD02310,CUST0585,2025-03-06,Bank Transfer,Cancelled
ORD02459,CUST0488,2025-02-06,PayPal,Cancelled
ORD01252,CUST0417,2024-09-08,Credit Card,Processing
ORD01305,CUST0936,2025-01-16,Bank Transfer,Shipped
ORD02650,CUST0284,2024-07-30,Credit Card,Shipped
ORD01377,CUST0046,2025-05-13,PayPal,Cancelled
ORD01196,CUST0719,2024-11-10,Credit Card,Delivered
ORD00770,CUST0991,2024-11-11,Bank Transfer,Delivered
ORD01205,CUST0057,2024-07-29,PayPal,Delivered
ORD00530,CUST0892,2025-04-28,PayPal,Processing
ORD00317,CUST0879,2025-01-28,Credit Card,Processing
ORD00248,CUST0817,2024-10-24,PayPal,Processing
ORD01404,CUST0152,2025-02-01,Bank Transfer,Shipped
ORD02219,CUST0753,2025-06-12,Credit Card,Cancelled
